18	1.0	tRNA repeat	1
19	1.60714285714	tRNA repeat	1
20	24.7142857143	tRNA repeat	1
21	171.714285714	tRNA repeat	1
22	94.0714285714	tRNA repeat	1
23	6.57142857143	tRNA repeat	1
24	3.42857142857	tRNA repeat	1
25	0.75	tRNA repeat	1
26	0.321428571429	tRNA repeat	1
27	0.25	tRNA repeat	1
30	1.0	tRNA repeat	1
37	0.25	tRNA repeat	1
38	0.428571428571	tRNA repeat	1
40	0.25	tRNA repeat	1
18	0.428571428571	tRNA repeat	2
19	4.17857142857	tRNA repeat	2
20	12.2857142857	tRNA repeat	2
21	15.6428571429	tRNA repeat	2
22	1.21428571429	tRNA repeat	2
18	3.07142857143		3
19	1.85714285714		3
22	1.17857142857		3
23	9.92857142857		3
25	0.285714285714		3
18	5.60714285714	gene miRNA	4
19	16.6428571429	gene miRNA	4
20	42.9285714286	gene miRNA	4
21	1182.35714286	gene miRNA	4
22	5.35714285714	gene miRNA	4
18	12.4285714286	gene miRNA	5
19	52.0714285714	gene miRNA	5
20	84.3571428571	gene miRNA	5
21	2403.75	gene miRNA	5
22	1765.28571429	gene miRNA	5
23	11.4285714286	gene miRNA	5
18	921.857142857	repeat	6
19	1664.39285714	repeat	6
20	1399.75	repeat	6
21	937.285714286	repeat	6
22	1200.96428571	repeat	6
23	770.178571429	repeat	6
24	931.071428571	repeat	6
25	271.035714286	repeat	6
26	151.214285714	repeat	6
27	132.821428571	repeat	6
28	147.785714286	repeat	6
29	76.8214285714	repeat	6
30	92.7857142857	repeat	6
31	101.428571429	repeat	6
32	176.142857143	repeat	6
33	2895.75	repeat	6
34	1076.5	repeat	6
35	152.928571429	repeat	6
36	89.8928571429	repeat	6
37	39.2142857143	repeat	6
38	23.4642857143	repeat	6
39	15.1428571429	repeat	6
40	20.25	repeat	6
18	54.8928571429	repeat gene	7
19	13.3214285714	repeat gene	7
20	2.5	repeat gene	7
21	0.392857142857	repeat gene	7
18	2.17857142857	tRNA repeat gene	8
19	15.1428571429	tRNA repeat gene	8
20	64.5357142857	tRNA repeat gene	8
21	12.1428571429	tRNA repeat gene	8
22	28.0	tRNA repeat gene	8
23	46.2857142857	tRNA repeat gene	8
24	20.6428571429	tRNA repeat gene	8
25	25.9285714286	tRNA repeat gene	8
26	11.0	tRNA repeat gene	8
27	10.9642857143	tRNA repeat gene	8
28	4.78571428571	tRNA repeat gene	8
29	8.25	tRNA repeat gene	8
30	1.57142857143	tRNA repeat gene	8
31	4.32142857143	tRNA repeat gene	8
32	21.75	tRNA repeat gene	8
33	127.392857143	tRNA repeat gene	8
34	203.75	tRNA repeat gene	8
35	4.78571428571	tRNA repeat gene	8
36	3.64285714286	tRNA repeat gene	8
37	3.82142857143	tRNA repeat gene	8
38	2.96428571429	tRNA repeat gene	8
39	2.03571428571	tRNA repeat gene	8
40	0.714285714286	tRNA repeat gene	8
18	28.1071428571	tRNA repeat	9
19	87.6071428571	tRNA repeat	9
20	28.8214285714	tRNA repeat	9
21	30.7857142857	tRNA repeat	9
22	51.1428571429	tRNA repeat	9
23	42.7857142857	tRNA repeat	9
24	28.75	tRNA repeat	9
25	6.82142857143	tRNA repeat	9
26	9.03571428571	tRNA repeat	9
27	29.5357142857	tRNA repeat	9
28	7.89285714286	tRNA repeat	9
29	8.89285714286	tRNA repeat	9
30	0.678571428571	tRNA repeat	9
31	7.71428571429	tRNA repeat	9
32	48.6428571429	tRNA repeat	9
33	112.214285714	tRNA repeat	9
34	5.71428571429	tRNA repeat	9
35	0.642857142857	tRNA repeat	9
36	3.42857142857	tRNA repeat	9
37	0.928571428571	tRNA repeat	9
38	0.785714285714	tRNA repeat	9
39	0.321428571429	tRNA repeat	9
40	0.678571428571	tRNA repeat	9
18	947.428571429	repeat	10
19	1194.07142857	repeat	10
20	1191.64285714	repeat	10
21	1160.10714286	repeat	10
22	1264.89285714	repeat	10
23	4013.42857143	repeat	10
24	4154.60714286	repeat	10
25	999.714285714	repeat	10
26	747.464285714	repeat	10
27	850.928571429	repeat	10
28	725.892857143	repeat	10
29	255.714285714	repeat	10
30	367.571428571	repeat	10
31	289.0	repeat	10
32	337.857142857	repeat	10
33	398.571428571	repeat	10
34	892.035714286	repeat	10
35	365.928571429	repeat	10
36	345.964285714	repeat	10
37	435.785714286	repeat	10
38	512.0	repeat	10
39	424.25	repeat	10
40	309.392857143	repeat	10
18	12.75	tRNA repeat	11
19	15.4285714286	tRNA repeat	11
20	83.4642857143	tRNA repeat	11
21	13.2142857143	tRNA repeat	11
22	9.03571428571	tRNA repeat	11
23	22.3214285714	tRNA repeat	11
24	16.6071428571	tRNA repeat	11
25	27.6428571429	tRNA repeat	11
26	105.857142857	tRNA repeat	11
27	151.821428571	tRNA repeat	11
28	26.2142857143	tRNA repeat	11
29	14.7857142857	tRNA repeat	11
30	30.5	tRNA repeat	11
31	2.96428571429	tRNA repeat	11
32	0.857142857143	tRNA repeat	11
33	5.92857142857	tRNA repeat	11
34	4.92857142857	tRNA repeat	11
35	23.3928571429	tRNA repeat	11
36	15.2142857143	tRNA repeat	11
37	33.3571428571	tRNA repeat	11
38	19.5357142857	tRNA repeat	11
39	4.21428571429	tRNA repeat	11
40	13.25	tRNA repeat	11
20	3.32142857143	ncrna gene	12
